"source_table","source_field","source_value_raw","source_value_norm","student_id","match_type","match_confidence","evidence_fields"
"奖学金获奖.xlsx","XSBH","pjxyqxbj969","pjxyqxbj969","pjxyqxbj969","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbj972","pjxyqxbj972","pjxyqxbj972","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbj973","pjxyqxbj973","pjxyqxbj973","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbj978","pjxyqxbj978","pjxyqxbj978","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbj979","pjxyqxbj979","pjxyqxbj979","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbj980","pjxyqxbj980","pjxyqxbj980","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbj981","pjxyqxbj981","pjxyqxbj981","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbj984","pjxyqxbj984","pjxyqxbj984","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbj985","pjxyqxbj985","pjxyqxbj985","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbj987","pjxyqxbj987","pjxyqxbj987","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbj989","pjxyqxbj989","pjxyqxbj989","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbj991","pjxyqxbj991","pjxyqxbj991","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbj993","pjxyqxbj993","pjxyqxbj993","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbj995","pjxyqxbj995","pjxyqxbj995","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk000","pjxyqxbk000","pjxyqxbk000","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk005","pjxyqxbk005","pjxyqxbk005","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk007","pjxyqxbk007","pjxyqxbk007","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk011","pjxyqxbk011","pjxyqxbk011","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk013","pjxyqxbk013","pjxyqxbk013","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk015","pjxyqxbk015","pjxyqxbk015","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk019","pjxyqxbk019","pjxyqxbk019","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk021","pjxyqxbk021","pjxyqxbk021","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk022","pjxyqxbk022","pjxyqxbk022","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk023","pjxyqxbk023","pjxyqxbk023","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk024","pjxyqxbk024","pjxyqxbk024","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk025","pjxyqxbk025","pjxyqxbk025","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk027","pjxyqxbk027","pjxyqxbk027","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk031","pjxyqxbk031","pjxyqxbk031","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk032","pjxyqxbk032","pjxyqxbk032","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk035","pjxyqxbk035","pjxyqxbk035","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk036","pjxyqxbk036","pjxyqxbk036","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk039","pjxyqxbk039","pjxyqxbk039","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk042","pjxyqxbk042","pjxyqxbk042","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk043","pjxyqxbk043","pjxyqxbk043","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk046","pjxyqxbk046","pjxyqxbk046","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk047","pjxyqxbk047","pjxyqxbk047","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk048","pjxyqxbk048","pjxyqxbk048","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk052","pjxyqxbk052","pjxyqxbk052","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk053","pjxyqxbk053","pjxyqxbk053","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk059","pjxyqxbk059","pjxyqxbk059","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk063","pjxyqxbk063","pjxyqxbk063","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk064","pjxyqxbk064","pjxyqxbk064","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk065","pjxyqxbk065","pjxyqxbk065","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk066","pjxyqxbk066","pjxyqxbk066","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk067","pjxyqxbk067","pjxyqxbk067","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk068","pjxyqxbk068","pjxyqxbk068","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk070","pjxyqxbk070","pjxyqxbk070","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk072","pjxyqxbk072","pjxyqxbk072","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk074","pjxyqxbk074","pjxyqxbk074","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk075","pjxyqxbk075","pjxyqxbk075","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk076","pjxyqxbk076","pjxyqxbk076","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk079","pjxyqxbk079","pjxyqxbk079","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk080","pjxyqxbk080","pjxyqxbk080","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk081","pjxyqxbk081","pjxyqxbk081","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk086","pjxyqxbk086","pjxyqxbk086","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk090","pjxyqxbk090","pjxyqxbk090","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk094","pjxyqxbk094","pjxyqxbk094","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk095","pjxyqxbk095","pjxyqxbk095","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk097","pjxyqxbk097","pjxyqxbk097","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk098","pjxyqxbk098","pjxyqxbk098","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk101","pjxyqxbk101","pjxyqxbk101","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk105","pjxyqxbk105","pjxyqxbk105","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk107","pjxyqxbk107","pjxyqxbk107","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk115","pjxyqxbk115","pjxyqxbk115","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk116","pjxyqxbk116","pjxyqxbk116","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk121","pjxyqxbk121","pjxyqxbk121","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk125","pjxyqxbk125","pjxyqxbk125","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk131","pjxyqxbk131","pjxyqxbk131","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk135","pjxyqxbk135","pjxyqxbk135","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk137","pjxyqxbk137","pjxyqxbk137","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk138","pjxyqxbk138","pjxyqxbk138","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk140","pjxyqxbk140","pjxyqxbk140","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk144","pjxyqxbk144","pjxyqxbk144","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk147","pjxyqxbk147","pjxyqxbk147","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk148","pjxyqxbk148","pjxyqxbk148","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk149","pjxyqxbk149","pjxyqxbk149","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk150","pjxyqxbk150","pjxyqxbk150","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk151","pjxyqxbk151","pjxyqxbk151","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk154","pjxyqxbk154","pjxyqxbk154","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk155","pjxyqxbk155","pjxyqxbk155","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk158","pjxyqxbk158","pjxyqxbk158","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk159","pjxyqxbk159","pjxyqxbk159","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk160","pjxyqxbk160","pjxyqxbk160","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk162","pjxyqxbk162","pjxyqxbk162","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk163","pjxyqxbk163","pjxyqxbk163","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk165","pjxyqxbk165","pjxyqxbk165","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk166","pjxyqxbk166","pjxyqxbk166","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk167","pjxyqxbk167","pjxyqxbk167","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk168","pjxyqxbk168","pjxyqxbk168","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk171","pjxyqxbk171","pjxyqxbk171","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk180","pjxyqxbk180","pjxyqxbk180","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk182","pjxyqxbk182","pjxyqxbk182","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk183","pjxyqxbk183","pjxyqxbk183","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk185","pjxyqxbk185","pjxyqxbk185","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk190","pjxyqxbk190","pjxyqxbk190","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk194","pjxyqxbk194","pjxyqxbk194","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk195","pjxyqxbk195","pjxyqxbk195","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk198","pjxyqxbk198","pjxyqxbk198","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk199","pjxyqxbk199","pjxyqxbk199","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk201","pjxyqxbk201","pjxyqxbk201","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk204","pjxyqxbk204","pjxyqxbk204","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk208","pjxyqxbk208","pjxyqxbk208","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk209","pjxyqxbk209","pjxyqxbk209","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk210","pjxyqxbk210","pjxyqxbk210","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk211","pjxyqxbk211","pjxyqxbk211","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk217","pjxyqxbk217","pjxyqxbk217","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk218","pjxyqxbk218","pjxyqxbk218","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk220","pjxyqxbk220","pjxyqxbk220","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk222","pjxyqxbk222","pjxyqxbk222","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk224","pjxyqxbk224","pjxyqxbk224","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk228","pjxyqxbk228","pjxyqxbk228","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk230","pjxyqxbk230","pjxyqxbk230","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk231","pjxyqxbk231","pjxyqxbk231","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk232","pjxyqxbk232","pjxyqxbk232","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk236","pjxyqxbk236","pjxyqxbk236","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk239","pjxyqxbk239","pjxyqxbk239","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk242","pjxyqxbk242","pjxyqxbk242","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk243","pjxyqxbk243","pjxyqxbk243","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk246","pjxyqxbk246","pjxyqxbk246","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk253","pjxyqxbk253","pjxyqxbk253","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk257","pjxyqxbk257","pjxyqxbk257","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk261","pjxyqxbk261","pjxyqxbk261","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk262","pjxyqxbk262","pjxyqxbk262","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk263","pjxyqxbk263","pjxyqxbk263","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk264","pjxyqxbk264","pjxyqxbk264","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk268","pjxyqxbk268","pjxyqxbk268","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk269","pjxyqxbk269","pjxyqxbk269","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk272","pjxyqxbk272","pjxyqxbk272","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk273","pjxyqxbk273","pjxyqxbk273","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk276","pjxyqxbk276","pjxyqxbk276","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk277","pjxyqxbk277","pjxyqxbk277","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk281","pjxyqxbk281","pjxyqxbk281","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk286","pjxyqxbk286","pjxyqxbk286","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk287","pjxyqxbk287","pjxyqxbk287","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk290","pjxyqxbk290","pjxyqxbk290","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk294","pjxyqxbk294","pjxyqxbk294","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk295","pjxyqxbk295","pjxyqxbk295","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk297","pjxyqxbk297","pjxyqxbk297","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk298","pjxyqxbk298","pjxyqxbk298","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk300","pjxyqxbk300","pjxyqxbk300","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk302","pjxyqxbk302","pjxyqxbk302","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk304","pjxyqxbk304","pjxyqxbk304","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk305","pjxyqxbk305","pjxyqxbk305","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk307","pjxyqxbk307","pjxyqxbk307","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk314","pjxyqxbk314","pjxyqxbk314","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk316","pjxyqxbk316","pjxyqxbk316","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk317","pjxyqxbk317","pjxyqxbk317","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk318","pjxyqxbk318","pjxyqxbk318","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk319","pjxyqxbk319","pjxyqxbk319","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk325","pjxyqxbk325","pjxyqxbk325","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk328","pjxyqxbk328","pjxyqxbk328","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk329","pjxyqxbk329","pjxyqxbk329","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk330","pjxyqxbk330","pjxyqxbk330","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk331","pjxyqxbk331","pjxyqxbk331","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk334","pjxyqxbk334","pjxyqxbk334","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk335","pjxyqxbk335","pjxyqxbk335","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk336","pjxyqxbk336","pjxyqxbk336","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk338","pjxyqxbk338","pjxyqxbk338","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk339","pjxyqxbk339","pjxyqxbk339","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk341","pjxyqxbk341","pjxyqxbk341","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk342","pjxyqxbk342","pjxyqxbk342","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk343","pjxyqxbk343","pjxyqxbk343","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk346","pjxyqxbk346","pjxyqxbk346","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk349","pjxyqxbk349","pjxyqxbk349","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk350","pjxyqxbk350","pjxyqxbk350","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk351","pjxyqxbk351","pjxyqxbk351","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk354","pjxyqxbk354","pjxyqxbk354","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk358","pjxyqxbk358","pjxyqxbk358","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk364","pjxyqxbk364","pjxyqxbk364","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk368","pjxyqxbk368","pjxyqxbk368","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk369","pjxyqxbk369","pjxyqxbk369","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk370","pjxyqxbk370","pjxyqxbk370","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk373","pjxyqxbk373","pjxyqxbk373","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk375","pjxyqxbk375","pjxyqxbk375","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk377","pjxyqxbk377","pjxyqxbk377","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk378","pjxyqxbk378","pjxyqxbk378","exact","high","identity:XSBH -> student_id"
"奖学金获奖.xlsx","XSBH","pjxyqxbk382","pjxyqxbk382","pjxyqxbk382","exact","high","identity:XSBH -> student_id"
