"student_id","XB","NJ","XSM","ZYM","YX","ZY","BJ"
"pjxuzsfj995","男","2020级","机电工程学院","电子封装技术（第二学士学位）","机电工程学院","电子封装技术（第二学士学位）","22004061"
"pjxuzvbj991","男","2020级","机电工程学院","自动化","机电工程学院","自动化","2004031"
"pjxuzvbj996","男","2020级","机电工程学院","自动化","机电工程学院","自动化","2004031"
"pjxuzxbj984","女","2020级","机电工程学院","机械设计制造及其自动化","机电工程学院","机械设计制造及其自动化","2004011"
"pjxuzxbj986","男","2020级","机电工程学院","机械设计制造及其自动化","机电工程学院","机械设计制造及其自动化","2004012"
"pjxuzxbj987","男","2020级","机电工程学院","机械设计制造及其自动化","机电工程学院","机械设计制造及其自动化","2004012"
"pjxuzxbj997","男","2020级","机电工程学院","机械设计制造及其自动化","机电工程学院","机械设计制造及其自动化","2004012"
"pjxvzrfj975","男","2020级","计算机科学与技术学院","数据科学与大数据技术（第二学士学位）","计算机科学与技术学院","数据科学与大数据技术（第二学士学位）","22003071"
"pjxvzrfj978","男","2020级","计算机科学与技术学院","数据科学与大数据技术（第二学士学位）","计算机科学与技术学院","数据科学与大数据技术（第二学士学位）","22003071"
"pjxvzrfj981","男","2020级","计算机科学与技术学院","数据科学与大数据技术（第二学士学位）","计算机科学与技术学院","数据科学与大数据技术（第二学士学位）","22003071"
"pjxvzrfj997","女","2020级","计算机科学与技术学院","数据科学与大数据技术（第二学士学位）","计算机科学与技术学院","数据科学与大数据技术（第二学士学位）","22003071"
"pjxvztfj974","男","2020级","计算机科学与技术学院","软件工程（第二学士学位）","计算机科学与技术学院","软件工程（第二学士学位）","22003051"
"pjxvztfj976","男","2020级","计算机科学与技术学院","软件工程（第二学士学位）","计算机科学与技术学院","软件工程（第二学士学位）","22003051"
"pjxvztfj977","男","2020级","计算机科学与技术学院","软件工程（第二学士学位）","计算机科学与技术学院","软件工程（第二学士学位）","22003051"
"pjxvztfj980","女","2020级","计算机科学与技术学院","软件工程（第二学士学位）","计算机科学与技术学院","软件工程（第二学士学位）","22003051"
"pjxvztfj985","女","2020级","计算机科学与技术学院","软件工程（第二学士学位）","计算机科学与技术学院","软件工程（第二学士学位）","22003051"
"pjxvztfj990","男","2020级","计算机科学与技术学院","软件工程（第二学士学位）","计算机科学与技术学院","软件工程（第二学士学位）","22003051"
"pjxvztfj991","男","2020级","计算机科学与技术学院","软件工程（第二学士学位）","计算机科学与技术学院","软件工程（第二学士学位）","22003051"
"pjxvztfj992","女","2020级","计算机科学与技术学院","软件工程（第二学士学位）","计算机科学与技术学院","软件工程（第二学士学位）","22003051"
"pjxvztfj994","男","2020级","计算机科学与技术学院","软件工程（第二学士学位）","计算机科学与技术学院","软件工程（第二学士学位）","22003051"
"pjxvzxbj989","男","2020级","计算机科学与技术学院","计算机科学与技术","计算机科学与技术学院","计算机科学与技术","2003013"
"pjxvzxbj996","女","2020级","计算机科学与技术学院","计算机科学与技术","计算机科学与技术学院","计算机科学与技术","2003014"
"pjxvzxbj997","男","2020级","计算机科学与技术学院","计算机科学与技术","计算机科学与技术学院","计算机科学与技术","2003014"
"pjxvzxfj970","男","2020级","计算机科学与技术学院","计算机科学与技术（第二学士学位）","计算机科学与技术学院","计算机科学与技术（第二学士学位）","22003011"
"pjxvzxfj972","男","2020级","计算机科学与技术学院","计算机科学与技术（第二学士学位）","计算机科学与技术学院","计算机科学与技术（第二学士学位）","22003011"
"pjxvzxfj980","女","2020级","计算机科学与技术学院","计算机科学与技术（第二学士学位）","计算机科学与技术学院","计算机科学与技术（第二学士学位）","22003011"
"pjxvzxfj982","男","2020级","计算机科学与技术学院","计算机科学与技术（第二学士学位）","计算机科学与技术学院","计算机科学与技术（第二学士学位）","22003011"
"pjxvzxfj987","男","2020级","计算机科学与技术学院","计算机科学与技术（第二学士学位）","计算机科学与技术学院","计算机科学与技术（第二学士学位）","22003011"
"pjxvzxfj988","男","2020级","计算机科学与技术学院","计算机科学与技术（第二学士学位）","计算机科学与技术学院","计算机科学与技术（第二学士学位）","22003011"
"pjxvzxfj998","男","2020级","计算机科学与技术学院","计算机科学与技术（第二学士学位）","计算机科学与技术学院","计算机科学与技术（第二学士学位）","22003011"
"pjxwxxbj899","男","2020级","电子工程学院","电子信息工程","电子工程学院","电子信息工程","2002911"
"pjxwxxbj905","男","2020级","电子工程学院","电子信息工程","电子工程学院","电子信息工程","2002911"
"pjxwxxbj907","女","2020级","电子工程学院","电子信息工程","电子工程学院","电子信息工程","2002911"
"pjxwxxbj908","男","2020级","电子工程学院","电子信息工程","电子工程学院","电子信息工程","2002911"
"pjxwxxbj910","男","2020级","电子工程学院","电子信息工程","电子工程学院","电子信息工程","2002911"
"pjxwxxbj913","男","2020级","电子工程学院","电子信息工程","电子工程学院","电子信息工程","2002911"
"pjxwxxbj914","男","2020级","电子工程学院","电子信息工程","电子工程学院","电子信息工程","2002911"
"pjxwxxbj915","女","2020级","电子工程学院","电子信息工程","电子工程学院","电子信息工程","2002911"
"pjxwxxbj916","男","2020级","电子工程学院","电子信息工程","电子工程学院","电子信息工程","2002911"
"pjxwxxbj918","女","2020级","电子工程学院","电子信息工程","电子工程学院","电子信息工程","2002911"
"pjxwxxbj924","女","2020级","电子工程学院","电子信息工程","电子工程学院","电子信息工程","2002911"
"pjxwxxbj927","男","2020级","电子工程学院","电子信息工程","电子工程学院","电子信息工程","2002911"
"pjxwxxbj928","男","2020级","电子工程学院","电子信息工程","电子工程学院","电子信息工程","2002911"
"pjxwxxbj930","男","2020级","电子工程学院","电子信息工程","电子工程学院","电子信息工程","2002911"
"pjxwxxbj934","男","2020级","电子工程学院","电子信息工程","电子工程学院","电子信息工程","2002911"
"pjxwxxbj938","男","2020级","电子工程学院","电子信息工程","电子工程学院","电子信息工程","2002911"
"pjxwxxbj940","男","2020级","电子工程学院","电子信息工程","电子工程学院","电子信息工程","2002911"
"pjxwxxbj941","男","2020级","电子工程学院","电子信息工程","电子工程学院","电子信息工程","2002911"
"pjxwxxbj943","男","2020级","电子工程学院","电子信息工程","电子工程学院","电子信息工程","2002911"
"pjxwxxbj944","男","2020级","电子工程学院","电子信息工程","电子工程学院","电子信息工程","2002911"
"pjxwxxbj945","男","2020级","电子工程学院","电子信息工程","电子工程学院","电子信息工程","2002911"
"pjxwxxbj946","女","2020级","电子工程学院","电子信息工程","电子工程学院","电子信息工程","2002911"
"pjxwxxbj949","男","2020级","电子工程学院","电子信息工程","电子工程学院","电子信息工程","2002911"
"pjxwxxbj951","男","2020级","电子工程学院","电子信息工程","电子工程学院","电子信息工程","2002911"
"pjxwxxbj953","女","2020级","电子工程学院","电子信息工程","电子工程学院","电子信息工程","2002911"
"pjxwxxbj960","男","2020级","电子工程学院","电子信息工程","电子工程学院","电子信息工程","2002911"
"pjxwxxbj963","男","2020级","电子工程学院","电子信息工程","电子工程学院","电子信息工程","2002911"
"pjxwxxbj964","男","2020级","电子工程学院","电子信息工程","电子工程学院","电子信息工程","2002911"
"pjxwxxbj967","男","2020级","电子工程学院","电子信息工程","电子工程学院","电子信息工程","2002911"
"pjxwxxbj970","女","2020级","电子工程学院","电子信息工程","电子工程学院","电子信息工程","2002911"
"pjxwxxbj972","男","2020级","电子工程学院","电子信息工程","电子工程学院","电子信息工程","2002911"
"pjxwxxbj981","男","2020级","电子工程学院","电子信息工程","电子工程学院","电子信息工程","2002911"
"pjxwxxbj983","男","2020级","电子工程学院","电子信息工程","电子工程学院","电子信息工程","2002911"
"pjxwxxbj992","女","2020级","电子工程学院","电子信息工程","电子工程学院","电子信息工程","2002911"
"pjxwxxbj993","男","2020级","电子工程学院","电子信息工程","电子工程学院","电子信息工程","2002911"
"pjxwxxbj995","男","2020级","电子工程学院","电子信息工程","电子工程学院","电子信息工程","2002911"
"pjxwzxbj985","男","2020级","电子工程学院","电子信息工程","电子工程学院","电子信息工程","2002011"
